date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2022-12-15,6517,5582000,314479400,50.6,64.5,50.6,64.0,31.2,2850
2022-12-16,6517,4712000,305997300,61.0,69.4,60.1,68.4,4.4,2714
2022-12-19,6517,2524000,164861200,66.6,68.0,63.6,64.2,-4.2,1693
2022-12-20,6517,2423000,154362300,63.7,66.8,60.0,60.4,-3.8,1612
2022-12-21,6517,2846000,172457200,62.4,64.4,56.4,64.0,3.6,1858
2022-12-22,6517,5168000,359490700,69.9,70.4,65.4,70.4,6.4,2450
2022-12-23,6517,2487000,169792600,67.5,70.3,66.4,69.5,-0.9,1747
2022-12-26,6517,1947000,130189900,69.0,69.0,65.5,66.0,-3.5,1303
2022-12-27,6517,1350000,88140100,65.4,67.8,63.2,65.1,-0.9,999
2022-12-28,6517,1916000,116582700,64.0,64.0,58.6,59.5,-5.6,1295
2022-12-29,6517,993000,58471100,58.0,61.5,56.5,60.5,1.0,793
2022-12-30,6517,630000,37352400,60.0,61.0,58.0,58.3,-2.2,521
2023-01-03,6517,405000,23561900,58.0,59.1,57.2,57.3,-1.0,325
2023-01-04,6517,1747000,108534900,58.0,63.0,57.6,63.0,5.7,1065
2023-01-05,6517,1099000,67822600,62.0,63.1,60.9,61.8,-1.2,913
2023-01-06,6517,522000,32250000,60.9,62.5,60.5,61.5,-0.3,416
2023-01-09,6517,784000,46917200,62.1,62.1,58.9,59.6,-1.9,590
2023-01-10,6517,425000,24896600,59.8,59.8,57.7,57.8,-1.8,327
2023-01-11,6517,1002000,55190200,55.9,56.8,54.3,54.6,-3.2,747
2023-01-12,6517,342000,18541000,53.7,55.4,53.6,54.5,-0.1,269
2023-01-13,6517,335000,17978100,54.7,54.8,53.0,54.0,-0.5,256
2023-01-16,6517,180000,9750600,54.1,54.6,53.6,54.5,0.5,147
2023-01-17,6517,162000,8795800,54.6,54.7,53.9,54.7,0.2,137
2023-01-30,6517,337000,18841000,56.5,56.5,55.2,56.4,1.7,265
2023-01-31,6517,504000,28036600,56.9,56.9,55.0,56.0,-0.4,361
2023-02-01,6517,176000,9785700,55.9,56.1,55.4,55.7,-0.3,157
2023-02-02,6517,386000,21837500,56.1,57.7,55.5,57.4,1.7,297
2023-02-03,6517,338000,19008700,57.2,57.2,55.8,56.1,-1.3,252
2023-02-06,6517,475000,27232900,55.8,58.4,55.8,57.8,1.7,317
2023-02-07,6517,288000,16553600,57.7,58.3,57.0,57.6,-0.2,219
2023-02-08,6517,346000,19788000,57.6,58.4,56.8,56.8,-0.8,252
2023-02-09,6517,1488000,81617700,56.9,57.0,53.8,54.2,-2.6,1292
2023-02-10,6517,714000,39558700,54.4,57.0,54.1,55.3,1.1,461
2023-02-13,6517,1066000,64812800,60.8,60.8,60.8,60.8,5.5,455
2023-02-14,6517,4046000,258341800,59.9,66.8,59.5,66.2,5.4,2527
2023-02-15,6517,2430000,153325800,64.0,65.7,61.8,62.2,-4.0,1734
2023-02-16,6517,996000,62409400,62.9,63.2,61.5,62.9,0.7,757
2023-02-17,6517,964000,60113800,62.5,63.1,61.7,62.0,-0.9,696
2023-02-20,6517,4208000,281431400,63.0,68.2,62.5,68.0,6.0,2277
2023-02-21,6517,4695000,320028600,67.3,71.9,65.2,71.2,3.2,2817
2023-02-22,6517,5169000,377055500,69.5,78.3,68.1,76.7,5.5,3276
2023-02-23,6517,3707000,281532700,74.4,80.0,73.5,77.6,0.9,2594
2023-02-24,6517,2856000,222371800,78.1,79.5,76.0,78.0,0.4,1965
2023-03-01,6517,2092000,160383100,78.2,78.3,75.1,75.1,-2.9,1512
2023-03-02,6517,3590000,285127100,76.0,82.5,75.4,81.9,6.8,2460
2023-03-03,6517,2436000,195709700,80.2,82.3,79.0,79.6,-2.3,1830
2023-03-06,6517,2958000,239914600,80.9,83.3,77.8,80.9,1.3,1989
2023-03-07,6517,1961000,156450100,80.3,81.1,79.0,79.2,-1.7,1410
2023-03-08,6517,1836000,143988000,79.2,80.5,77.3,77.7,-1.5,1428
2023-03-09,6517,1535000,120925200,78.0,79.9,77.3,78.1,0.4,1155
2023-03-10,6517,2493000,180921000,75.0,75.7,70.4,71.8,-6.3,1828
2023-03-13,6517,1326000,90010900,66.0,69.7,66.0,68.5,-3.3,795
2023-03-14,6517,796000,53533000,68.0,68.8,66.5,66.5,-2.0,647
2023-03-15,6517,870000,59560100,67.2,70.6,66.7,67.7,1.2,636
2023-03-16,6517,1330000,92784000,67.9,72.2,67.7,71.9,4.2,1028
2023-03-17,6517,1328000,97261600,71.8,75.2,70.5,74.5,2.6,1008
2023-03-20,6517,711000,52920500,74.9,75.5,73.2,74.3,-0.2,557
2023-03-21,6517,1126000,85701300,74.5,77.9,74.3,76.3,2.0,822
2023-03-22,6517,1065000,82289700,77.5,78.2,75.5,77.3,1.0,748
2023-03-23,6517,3931000,327065700,77.0,85.0,77.0,85.0,7.7,2004
2023-03-24,6517,2245000,205980400,87.1,93.5,87.0,93.5,8.5,1014
2023-03-27,6517,1325000,134331600,99.8,102.5,99.7,102.5,9.0,563
2023-03-28,6517,5647000,617801500,111.0,112.5,102.0,112.5,10.0,3029
