date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-03-01,6841,4586000,472748400,98.6,112.5,94.5,110.5,52.9,3360
2023-03-02,6841,5090000,589361500,110.0,124.0,109.0,121.0,10.5,3843
2023-03-03,6841,3529000,421414000,121.0,126.0,115.5,117.5,-3.5,2835
2023-03-06,6841,2844000,337127500,118.5,122.0,115.5,118.0,0.5,2202
2023-03-07,6841,2662000,301952500,118.0,118.5,110.0,111.5,-6.5,2120
2023-03-08,6841,4320000,511955500,110.0,122.5,108.0,122.5,11.0,2945
2023-03-09,6841,4901000,615069500,121.5,134.5,118.0,134.5,12.0,3274
2023-03-10,6841,4921000,655732500,130.5,139.0,127.5,134.0,-0.5,3730
2023-03-13,6841,3798000,476888500,129.0,133.0,121.0,126.0,-8.0,2948
2023-03-14,6841,2153000,258942500,121.5,125.0,116.5,117.5,-8.5,1736
2023-03-15,6841,1065000,127668000,120.0,123.0,117.5,119.0,1.5,899
2023-03-16,6841,2163000,245550500,118.0,120.5,107.5,117.5,-1.5,1682
2023-03-17,6841,1283000,148113500,114.5,117.5,113.0,115.0,-2.5,1057
2023-03-20,6841,1176000,138506500,116.0,121.5,112.5,116.5,1.5,949
2023-03-21,6841,949000,110827000,118.0,120.0,114.5,114.5,-2.0,815
2023-03-22,6841,1838000,210737500,116.0,120.5,110.5,118.5,4.0,1530
2023-03-23,6841,851000,98783500,117.0,118.0,114.0,115.0,-3.5,722
2023-03-24,6841,2766000,335407500,117.0,125.0,116.0,122.0,7.0,2250
2023-03-27,6841,2370000,292382500,122.0,127.0,120.0,124.0,2.0,1859
2023-03-28,6841,1677000,202166500,124.0,124.0,117.5,119.5,-4.5,1318
