date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2020-09-10,5871A,5555422,559918386,101.0,101.5,100.5,100.5,0.0,1883
2020-09-11,5871A,1294158,129956359,100.5,101.0,100.0,100.0,-0.5,823
2020-09-14,5871A,1349974,135008900,100.0,100.5,100.0,100.0,0.0,514
2020-09-15,5871A,445131,44546100,100.0,100.5,100.0,100.5,0.5,261
2020-09-16,5871A,626249,62722400,100.0,100.5,100.0,100.0,-0.5,389
2020-09-17,5871A,917744,92196264,100.0,100.5,100.0,100.0,0.0,492
2020-09-18,5871A,740803,74273300,100.5,100.5,100.0,100.0,0.0,610
2020-09-21,5871A,302915,30385000,100.5,100.5,100.0,100.5,0.5,291
2020-09-22,5871A,420481,42048600,100.0,100.5,100.0,100.0,-0.5,268
2020-09-23,5871A,350241,35126600,100.0,100.5,100.0,100.0,0.0,144
2020-09-24,5871A,1332597,133185400,100.0,100.0,99.7,100.0,0.0,711
2020-09-25,5871A,569684,56852752,100.0,100.0,99.6,99.8,-0.2,414
2020-09-28,5871A,739823,73885625,99.8,100.0,99.8,99.9,0.1,322
2020-09-29,5871A,342859,34258319,99.9,100.0,99.8,99.8,-0.1,166
2020-09-30,5871A,156575,15639578,99.9,100.0,99.8,99.9,0.1,155
2020-10-05,5871A,180431,18007801,99.8,99.9,99.8,99.8,-0.1,188
2020-10-06,5871A,227546,22721724,99.8,99.9,99.8,99.9,0.1,192
2020-10-07,5871A,106055,10588678,99.8,99.9,99.8,99.9,0.0,105
2020-10-08,5871A,320517,31971826,99.9,99.9,99.7,99.7,-0.2,189
2020-10-12,5871A,388985,38787201,99.7,99.8,99.6,99.7,0.0,215
2020-10-13,5871A,300498,29918845,99.7,99.7,99.4,99.6,-0.1,226
2020-10-14,5871A,377356,37546678,99.5,99.6,99.4,99.6,0.0,180
2020-10-15,5871A,808826,80439012,99.5,99.6,99.4,99.4,-0.2,166
2020-10-16,5871A,622700,61789800,99.4,99.5,99.0,99.0,-0.4,315
2020-10-19,5871A,538698,53127564,99.0,99.0,98.5,98.5,-0.5,435
2020-10-20,5871A,436062,42946585,98.5,98.6,98.4,98.4,-0.1,245
2020-10-21,5871A,1113751,109207159,98.4,98.4,97.8,97.8,-0.6,421
2020-10-22,5871A,316675,31020273,97.8,98.0,97.8,98.0,0.2,246
2020-10-23,5871A,209212,20538508,98.1,98.4,97.9,98.3,0.3,167
2020-10-26,5871A,518703,50906168,98.4,98.4,98.0,98.2,-0.1,245
2020-10-27,5871A,424923,41607853,98.2,98.2,97.7,98.0,-0.2,285
2020-10-28,5871A,451001,44083740,97.8,98.0,97.5,97.7,-0.3,221
2020-10-29,5871A,245094,23928531,97.5,97.8,97.5,97.7,0.0,157
2020-10-30,5871A,146353,14282261,97.7,97.7,97.5,97.5,-0.2,125
2020-11-02,5871A,81262,7931381,97.6,97.7,97.6,97.6,0.1,74
2020-11-03,5871A,83090,8122547,97.6,97.9,97.6,97.8,0.2,88
2020-11-04,5871A,62523,6124862,97.8,98.0,97.8,98.0,0.2,80
2020-11-05,5871A,59954,5880651,98.0,98.2,98.0,98.0,0.0,77
2020-11-06,5871A,94292,9259493,98.2,98.3,98.1,98.2,0.2,104
2020-11-09,5871A,388182,38172400,98.3,98.6,97.9,98.0,-0.2,262
2020-11-10,5871A,164235,16119012,98.2,98.4,98.0,98.4,0.4,145
2020-11-11,5871A,242976,23955808,98.2,98.7,98.2,98.6,0.2,226
2020-11-12,5871A,367257,36228934,98.6,98.8,98.5,98.6,0.0,273
2020-11-13,5871A,145568,14389899,98.6,99.0,98.6,99.0,0.4,138
2020-11-16,5871A,163435,16222095,99.0,99.5,99.0,99.3,0.3,151
2020-11-17,5871A,468491,46576181,99.4,99.7,99.2,99.3,0.0,376
2020-11-18,5871A,235055,23317603,99.5,99.5,98.9,98.9,-0.4,162
2020-11-19,5871A,170937,16999142,99.0,99.6,99.0,99.4,0.5,147
2020-11-20,5871A,258132,25670309,99.4,99.5,99.4,99.5,0.1,111
2020-11-23,5871A,157377,15634935,99.5,99.5,99.0,99.4,-0.1,131
2020-11-24,5871A,120189,11941247,99.4,99.5,99.2,99.3,-0.1,90
2020-11-25,5871A,141307,14032965,99.3,99.4,99.2,99.2,-0.1,117
2020-11-26,5871A,90595,8990580,99.2,99.4,99.2,99.3,0.1,100
2020-11-27,5871A,162705,16179196,99.3,99.5,99.2,99.4,0.1,128
2020-11-30,5871A,265012,26362684,99.4,99.5,99.4,99.4,0.0,233
2020-12-01,5871A,138888,13809817,99.4,99.5,99.3,99.4,0.0,89
2020-12-02,5871A,145089,14444070,99.6,99.6,99.4,99.5,0.1,110
2020-12-03,5871A,115067,11449551,99.4,99.6,99.4,99.5,0.0,68
2020-12-04,5871A,337052,33544264,99.6,99.7,99.4,99.4,-0.1,134
2020-12-07,5871A,215738,21430465,99.4,99.5,99.2,99.2,-0.2,105
2020-12-08,5871A,330021,32745595,99.2,99.3,99.1,99.2,0.0,114
2020-12-09,5871A,134808,13380030,99.2,99.3,99.2,99.2,0.0,91
2020-12-10,5871A,112570,11166899,99.2,99.3,99.2,99.2,0.0,71
2020-12-11,5871A,165391,16418743,99.2,99.3,99.2,99.2,0.0,94
2020-12-14,5871A,206207,20448350,99.3,99.3,99.1,99.1,-0.1,88
2020-12-15,5871A,493258,48881404,99.2,99.2,98.9,99.0,-0.1,154
2020-12-16,5871A,52347,5180662,98.9,99.1,98.9,99.0,0.0,63
2020-12-17,5871A,172560,17087801,99.1,99.2,99.0,99.1,0.1,73
2020-12-18,5871A,103318,10233352,99.0,99.1,99.0,99.1,0.0,69
2020-12-21,5871A,95713,9475792,99.0,99.1,99.0,99.0,-0.1,72
2020-12-22,5871A,88383,8754518,99.1,99.1,99.0,99.0,0.0,49
2020-12-23,5871A,130126,12884593,99.0,99.1,99.0,99.0,0.0,67
2020-12-24,5871A,60159,5962135,99.1,99.2,99.1,99.1,0.1,50
2020-12-25,5871A,52430,5198170,99.0,99.2,99.0,99.2,0.1,63
2020-12-28,5871A,192428,19125281,99.3,99.4,99.3,99.4,0.2,97
2020-12-29,5871A,347065,34603898,99.5,99.9,99.5,99.7,0.3,123
2020-12-30,5871A,263743,26316478,99.7,99.9,99.7,99.9,0.2,102
2020-12-31,5871A,345984,34525343,99.9,100.0,99.6,99.6,-0.3,135
2021-01-04,5871A,150862,15048302,99.8,99.8,99.7,99.7,0.1,71
2021-01-05,5871A,181133,18058697,99.8,99.8,99.6,99.7,0.0,77
2021-01-06,5871A,148082,14778874,99.8,99.9,99.7,99.9,0.2,106
2021-01-07,5871A,236538,23594505,99.8,99.8,99.6,99.6,-0.3,104
2021-01-08,5871A,243179,24230719,99.7,99.9,99.5,99.7,0.1,82
2021-01-11,5871A,239582,23865665,99.7,99.7,99.5,99.6,-0.1,99
2021-01-12,5871A,282340,28116305,99.7,99.7,99.4,99.5,-0.1,84
2021-01-13,5871A,268771,26731987,99.6,99.6,99.4,99.5,0.0,136
2021-01-14,5871A,366888,36509440,99.6,99.6,99.3,99.4,-0.1,114
2021-01-15,5871A,37856,3763736,99.4,99.5,99.4,99.4,0.0,62
2021-01-18,5871A,108663,10811304,99.5,99.5,99.4,99.5,0.1,73
2021-01-19,5871A,314835,31330284,99.5,99.6,99.4,99.4,-0.1,80
2021-01-20,5871A,348288,34636964,99.5,99.6,99.3,99.3,-0.1,133
2021-01-21,5871A,182686,18157422,99.4,99.5,99.3,99.4,0.1,125
2021-01-22,5871A,166888,16604060,99.5,99.5,99.4,99.5,0.1,109
2021-01-25,5871A,75194,7473035,99.4,99.5,99.3,99.5,0.0,88
2021-01-26,5871A,234911,23365314,99.6,99.6,99.3,99.3,-0.2,51
2021-01-27,5871A,146533,14550694,99.3,99.4,99.3,99.3,0.0,49
2021-01-28,5871A,72988,7255006,99.4,99.5,99.4,99.4,0.1,70
2021-01-29,5871A,209472,20819929,99.3,99.5,99.3,99.5,0.1,64
2021-02-01,5871A,81316,8096267,99.5,99.6,99.5,99.5,0.0,56
2021-02-02,5871A,133764,13312400,99.5,99.6,99.4,99.4,-0.1,87
2021-02-03,5871A,59453,5917645,99.5,99.6,99.5,99.5,0.1,65
2021-02-04,5871A,214296,21328747,99.5,99.6,99.4,99.5,0.0,72
2021-02-05,5871A,112169,11171269,99.6,99.6,99.5,99.6,0.1,49
2021-02-17,5871A,123015,12241793,99.6,99.6,99.5,99.5,-0.1,91
2021-02-18,5871A,255282,25414719,99.6,99.7,99.5,99.6,0.1,90
2021-02-19,5871A,349962,34820436,99.5,99.5,99.4,99.5,-0.1,65
2021-02-22,5871A,338814,33717609,99.6,99.6,99.4,99.6,0.1,61
2021-02-23,5871A,71811,7155555,99.6,99.7,99.5,99.7,0.1,72
2021-02-24,5871A,464077,46215660,99.8,99.9,99.5,99.5,-0.2,254
2021-02-25,5871A,194405,19342563,99.5,99.5,99.4,99.5,0.0,135
2021-02-26,5871A,299937,29852836,99.6,99.6,99.4,99.5,0.0,239
2021-03-02,5871A,141364,14116099,99.7,100.0,99.7,99.9,0.4,100
2021-03-03,5871A,179470,17942620,100.0,100.0,99.9,100.0,0.1,88
2021-03-04,5871A,125717,12564273,100.0,100.0,99.9,100.0,0.0,44
2021-03-05,5871A,124709,12473293,100.0,100.5,99.9,100.0,0.0,79
2021-03-08,5871A,75053,7498084,100.0,100.0,99.9,99.9,-0.1,40
2021-03-09,5871A,283660,28350912,100.0,100.5,99.8,100.0,0.1,89
2021-03-10,5871A,109496,10941551,100.0,100.0,99.9,99.9,-0.1,59
